,account,num_trades,quantity,StdInventory,NetPosition,Unnamed: 0,ask_share,bid_share,BBO_share,both_share,mmlabel,hftlabel
1193,168JLCW2R6,2.8181818181818183,4.7272727272727275,0.48059627602545496,0.6393939393939394,750.0,0.0004166666666666,0.0005208333333333,0.0009375,0.0,0,1
1194,168JMQBOU3,62.232142857142854,140.20535714285714,0.24832124536493866,0.31981388670153954,751.0,0.0021855709876543,0.0021797839506172,0.0043653549382716,0.0,0,1
1195,168JOZNDYVWVY7,2.2,12.4,0.2475176598840271,0.7476372924648786,752.0,0.000636574074074,0.0005787037037037,0.0012152777777777,0.0,0,1
1196,168JQ01178DVOS,44.5,75.0,0.0730413733118559,0.08084190385075335,753.0,0.0067708333333333,0.0071180555555555,0.0138888888888888,0.0,0,1
1197,168JTWIUI2C9QE8,1.0,1.0,0.4232073695151589,1.0,,,,,,0,1
1198,168JW5UX,2.0,3.0,0.2471349049142183,0.6666666666666666,,,,,,0,1
1199,168K49,11.5,17.1,0.3889448613038124,0.5817497943233236,754.0,0.0042410714285714,0.0040674603174603,0.0083085317460317,0.0,0,1
1200,168K5JI0X9,53.333333333333336,120.0,0.1168451072962783,0.12215561878994262,755.0,0.0001880787037037,0.0002025462962962,0.000390625,0.0,0,1
1201,168K79,2.9,4.8,0.543649215214823,0.7476190476190476,756.0,0.0004166666666666,0.0005034722222222,0.0009201388888888,0.0,0,1
1202,168KCV268U,26.0,201.0,0.0077526477349433,0.0049751243781094,757.0,0.0005208333333333,0.0006944444444444,0.0012152777777777,0.0,0,1
1203,168KDL,210.0,549.0,0.0352069729818604,0.0382513661202185,758.0,0.0012152777777777,0.0015625,0.0027777777777777,0.0,0,1
1204,168KN9P5CTA5,22.7,110.8,0.2547825509396044,0.28632968891898225,759.0,0.001490162037037,0.0016276041666666,0.0031177662037037,0.0,0,1
1205,168KO9P68FC5YSG,1.5,2.5,0.347204681276541,0.5,,,,,,0,1
1206,168L5RZ6GP89GH,35.6,52.0,0.1482215297909463,0.19084848484848482,760.0,0.0028935185185185,0.0021412037037037,0.0050347222222222,0.0,0,1
1207,168LGHW4Z4TZL8,1.0,1.0,0.7227641798688508,1.0,,,,,,0,1
1208,168LHSI,7.661971830985915,32.943661971830984,0.4658561012271489,0.6211480753206884,761.0,0.0015693530701754,0.0014871162280701,0.0030564692982456,0.0,0,1
1209,168LHW4GU,212.5,326.5,0.05983198475886455,0.0749613601236476,762.0,0.0269965277777777,0.0256944444444444,0.0526909722222222,0.0,0,1
1210,168LL0E,3.0,6.0,0.0920073231417967,0.0,764.0,0.0005642361111111,0.0003038194444444,0.0008680555555555,0.0,0,1
1211,168M1,2.8970588235294117,41.89705882352941,0.528108529971475,0.7915735455053043,765.0,0.0008680555555555,0.0005208333333333,0.0013888888888888,0.0,0,1
1212,168MB9XOQ7M,4.0,8.2,0.2667309919849087,0.359047619047619,766.0,0.0001736111111111,0.0001302083333333,0.0003038194444444,0.0,0,1
1213,168MF2,35.630434782608695,95.76086956521739,0.3472651083480341,0.37261679773884937,767.0,0.0002546296296296,0.0002430555555555,0.0004976851851851,0.0,0,1
1214,168MMA2M,26.714285714285715,47.0,0.09818078146469912,0.13891052513875515,768.0,0.0013599537037037,0.0015625,0.0029224537037037,0.0,0,1
1215,168MWJ4HG,15.75,24.875,0.3223790278251819,0.373281576507383,769.0,0.0006618923611111,0.0003797743055555,0.0010416666666666,0.0,0,1
1216,168N3JNVKPK6N,3.0,5.0,0.5895765083873827,0.6,,,,,,0,1
1217,168NFT,6.0,8.0,0.4913137569894804,0.5,,,,,,0,1
1218,168NK8XZPJO0I,24.0,105.0,0.2076270626359855,0.219047619047619,,,,,,0,1
1219,168NNLC1C60IZ00,2.0,2.0,0.0,0.0,,,,,,0,1
1220,168NPH38X9H,1.0,2.0,0.7778506699573879,1.0,770.0,8.680555555555556e-05,8.680555555555556e-05,0.0001736111111111,0.0,0,1
1221,168NR8,48.0,77.0,0.0144010756819301,0.0519480519480519,,,,,,0,1
1222,168NVMD7,79.5,121.0,0.21171398323650564,0.2301228183581124,771.0,0.0002604166666666,0.0001736111111111,0.0004340277777777,0.0,0,1
1223,168NXC7AMVK4MME,86.6,210.6,0.1744999566273376,0.18466685536161315,,,,,,0,1
1224,168O,79.03571428571429,158.10714285714286,0.11001378216546788,0.13834163401568447,772.0,0.0001940359477124,0.0002093545751633,0.0004033905228758,0.0,0,1
1225,168O8S56CQL,8.666666666666666,66.9047619047619,0.39916754508236646,0.4815835502920245,773.0,0.0032366071428571,0.0036148313492063,0.0068514384920634,0.0,0,1
1226,168OAX5LX,2.0,4.0,0.0169418536892924,0.0,,,,,,0,1
1227,168OEOJ,3.1333333333333333,5.8,0.6962370496827487,0.7241879285152298,774.0,0.0002170138888888,0.0002363040123456,0.0004388503086419,1.4467592592592591e-05,0,1
1228,168OY,1.0,1.0,0.6613835826495791,1.0,,,,,,0,1
1229,168OZWAJJ,87.9423076923077,249.5,0.144400869473946,0.17951392850560416,775.0,0.0058413787262872,0.0057715108401084,0.0116128895663956,0.0,0,1
1230,168P3EYO,1.6,2.2,0.5985386840557123,0.64,,,,,,0,1
1231,168PASZVX,24.0,57.0,0.0166976198137855,0.0175438596491228,,,,,,0,1
1232,168PF1TUR81RYVV,76.26785714285714,432.64285714285717,0.1139886824900445,0.1324019121274521,776.0,0.015089699074074,0.0148546006944444,0.0299442997685185,0.0,0,1
1233,168PHCYGTQOQ3X,3.0,5.0,0.7431277184778867,1.0,,,,,,0,1
1234,168PNLTQM9IL,47.65,71.85,0.1328634879494076,0.16330970227534783,777.0,0.0055402369281045,0.0056168300653594,0.011157066993464,0.0,0,1
1235,168PP3X3H6NLTL8,8.2,33.2,0.2817781374072298,0.4014340198321891,778.0,0.0002170138888888,0.0003038194444444,0.0005208333333333,0.0,0,1
1236,168PPX5E,1.0,1.25,0.3033909999291402,0.75,,,,,,0,1
1237,168PZ4JY,1.9523809523809523,2.7142857142857144,0.8590407208783571,0.9025974025974025,,,,,,0,1
1238,168Q2UCUZWSNJ,4.346153846153846,6.3076923076923075,0.30848076992399265,0.33933972010895086,779.0,0.0009208937198067,0.0008642814009661,0.0017851751207729,0.0,0,1
1239,168Q327XE1H,22.75,33.75,0.2895961877052029,0.3762342170944968,780.0,0.0019230769230769,0.0017828525641025,0.0037059294871794,0.0,0,1
1240,168Q5PBOO1PJ6,49.5,115.875,0.1612725641119262,0.22650520236790922,781.0,0.0051359953703703,0.0047598379629629,0.0098958333333333,0.0,0,1
1241,168Q9MZMV9Q,5.0,9.0,0.3369704197668078,0.5555555555555556,,,,,,0,1
1242,168Q9RCRL6,1.3846153846153846,2.076923076923077,0.5707048384380019,0.8102564102564103,782.0,0.0002893518518518,0.0001736111111111,0.0004629629629629,0.0,0,1
1243,168QC5I2,36.44,623.58,0.3261066484848876,0.43283663223274166,783.0,0.000318287037037,0.0002893518518518,0.0006076388888888,0.0,0,1
1244,168QGWEFLIC9,93.9423076923077,175.78846153846155,0.0870563292596317,0.11317352648162514,784.0,0.00078125,0.0003472222222222,0.0011284722222222,0.0,0,1
1245,168QVXA21,21.166666666666668,37.5,0.1395469520652497,0.17585691339890666,785.0,0.0005787037037037,0.0005208333333333,0.001099537037037,0.0,0,1
1246,168R7N,66.45454545454545,208.0,0.1400034721112836,0.18095323584859127,786.0,0.0002170138888888,0.0001909722222222,0.0004079861111111,0.0,0,1
1247,168RGLC,1.0,17.0,0.729090464007885,1.0,,,,,,0,1
1248,168RH,11.26923076923077,33.03846153846154,0.28582602374801946,0.4256793308882281,787.0,6.510416666666667e-05,0.0001085069444444,0.0001736111111111,0.0,0,1
1249,168RNIPXHE6DBP,3.0,5.0,0.4365084302096423,0.6,788.0,0.0002604166666666,0.0004340277777777,0.0006944444444444,0.0,0,1
1250,168RO,41.0,221.0,0.1115672047335942,0.1131221719457013,789.0,0.0022569444444444,0.0018229166666666,0.0040798611111111,0.0,0,1
1251,168RW4CHQT94,2.0,3.0,0.7975277529011335,1.0,,,,,,0,1
1252,168RX,3.0,10.0,0.7058879808874944,1.0,,,,,,0,1
1253,168RYW1X1CQY52,3.0526315789473686,11.618421052631579,0.4829494142892152,0.7204667866242912,791.0,0.0001736111111111,8.680555555555556e-05,0.0002604166666666,0.0,0,1
1254,168S4DDGF1GL6,6.038461538461538,9.23076923076923,0.4451401693872819,0.4632774300561946,792.0,0.0014814814814814,0.0013252314814814,0.0028067129629629,0.0,0,1
1255,168S7BRXVGZ6,16.7,128.2,0.40580522948691716,0.45866355791825414,793.0,0.0013671875,0.0010199652777777,0.0023871527777777,0.0,0,1
1256,168S81,2.3333333333333335,6.0,0.6938933408254567,0.9166666666666666,,,,,,0,1
1257,168SDFOS1OEJ,25.444444444444443,50.94444444444444,0.3938745611033299,0.4070496889335024,794.0,0.0010609567901234,0.0009548611111111,0.0020158179012345,0.0,0,1
1258,168SLR3RBZKG46,1.625,2.75,0.6351875370923186,0.8375,795.0,8.680555555555556e-05,8.680555555555556e-05,0.0001736111111111,0.0,0,1
1259,168SPL2BS5YCC,3.0,13.0,0.383554130669111,0.6923076923076923,797.0,0.0029513888888888,0.0028645833333333,0.0058159722222222,0.0,0,1
1260,168STV79,1.0,1.0,0.0,0.0,,,,,,0,1
1261,168SVA50Q0A,6.7272727272727275,30.318181818181817,0.49398536072574806,0.6309398103692291,798.0,0.0004892676767676,0.000497159090909,0.0009864267676767,0.0,0,1
1262,168SYVQ3EQ0AL,590.0,1092.0,0.01606518147251,0.01477716115593275,799.0,0.0101996527777777,0.0110243055555555,0.0212239583333333,0.0,0,1
1263,168T32G9XBEH,4.0,6.116279069767442,0.6978117720731438,0.7356027328280736,800.0,0.0001157407407407,0.0001157407407407,0.0002314814814814,0.0,0,1
1264,168T9,17.6,51.0,0.20848177342773214,0.3197209653092006,801.0,0.0004340277777777,0.0004340277777777,0.0008680555555555,0.0,0,1
1265,168TIPDOV,191.1,282.85,0.05033618168660013,0.060669845628054685,802.0,0.0028033088235294,0.0026450163398692,0.0052798202614379,0.0001685049019607,0,1
1266,168TJL9NS5X5UZ4,14.5,22.0,0.18104474499564172,0.1842650103519668,,,,,,0,1
1267,168TK,15.0,757.0,0.4535876549068381,0.6010568031704095,,,,,,0,1
1268,168TS7BMU0H2DT,17.16,28.32,0.6013402112656357,0.6568311154580588,803.0,0.0250868055555555,0.0247222222222222,0.0498090277777777,0.0,0,1
1269,168TU8ADR,6.375,13.5625,0.4404788423727137,0.6003339797457444,804.0,0.0002314814814814,0.000318287037037,0.0005497685185185,0.0,0,1
1270,168U6QZE2DGGS7,1.0,2.0,0.7195801812158408,1.0,,,,,,0,1
1271,168UKCPHP9,274.75,959.3571428571429,0.06196001671317367,0.09516210221505163,805.0,0.0204716435185185,0.0207103587962962,0.0409215856481481,0.0002604166666666,0,1
1272,168UN3F7KA07,408.85714285714283,871.5714285714286,0.024410099873050015,0.03549321325421833,,,,,,0,1
1273,168UNSV,5.5,14.75,0.36372991531776466,0.47916666666666663,,,,,,0,1
1274,168UTGRAKQ6OK5,2.5,4.0,0.4531276615379148,0.6,,,,,,0,1
1275,168V50JW6ZI,5.0,14.0,0.1784442716042489,0.4285714285714285,,,,,,0,1
1276,168VHB3N5BYA0PJ,9.5,20.5,0.5362569589050636,0.8108108108108107,,,,,,0,1
1277,168VLN7YM,145.5,253.0,0.10537097492084575,0.11363636363636359,806.0,0.000390625,0.0002604166666666,0.0006510416666666,0.0,0,1
1278,168W0QGAW7L9Z,28.818181818181817,45.90909090909091,0.1552056767412837,0.21883038191754675,807.0,0.0006076388888888,0.0004991319444444,0.0011067708333333,0.0,0,1
1279,168W5E0PS60KZY,23.8125,49.75,0.42871394752544834,0.4422314773078797,808.0,0.0004050925925925,0.0003472222222222,0.0007523148148148,0.0,0,1
1280,168W9JG3UI,9.0,16.0,0.4913137569894804,0.5,,,,,,0,1
1281,168WC,81.42857142857143,124.42857142857143,0.10951802922805436,0.12236919184191038,809.0,0.0265407986111111,0.0265335648148148,0.0530743634259259,0.0,0,1
1282,168WN0WO1NTUWUE,573.1052631578947,2115.6315789473683,0.05315993474581363,0.06842615052070554,810.0,0.0434244791666666,0.0439236111111111,0.0873480902777777,0.0,0,1
1283,168WN44RO5,1.0,1.5,0.8325755036383536,1.0,811.0,0.0009548611111111,0.0006076388888888,0.0015625,0.0,0,1
1284,168WXIN27ARSAC,3.0,5.0,0.1439160362431673,0.2,812.0,0.0019965277777777,0.0006944444444444,0.0026909722222222,0.0,0,1
1285,168X5CR,5.0,9.0,0.1091808348865505,0.1111111111111111,,,,,,0,1
1286,168XA2HHVKGFP1,2.5,4.5,0.7528255268087478,1.0,813.0,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0,0,1
1287,168XISGPX0VDHLV,15.314285714285715,23.685714285714287,0.30956019554188413,0.3688539816291806,814.0,0.0027219742063492,0.0028180803571428,0.005540054563492,0.0,0,1
1288,168XUXZ0P,12.821428571428571,22.035714285714285,0.3536514967110755,0.35501322466889895,815.0,0.0008427372685185,0.0009150752314814,0.0017578125,0.0,0,1
1289,168XW4LQXAWBP9,24.026315789473685,62.26315789473684,0.39499064689501096,0.5383877399865465,816.0,0.0026709401709401,0.002764423076923,0.0054353632478632,0.0,0,1
1290,168XWM94U,10.615384615384615,248.69230769230768,0.3501160811277964,0.4807308537764421,,,,,,0,1
1291,168Y0GG,25.88,43.08,0.23510849165056413,0.3677248378194997,817.0,0.0041059027777777,0.0042664930555555,0.0083506944444444,2.170138888888889e-05,0,1
1292,168Y2V4PHXTG4HU,7.0,13.0,0.1973678519451606,0.6923076923076923,,,,,,0,1
1293,168Y4WS6,34.75,78.175,0.19880951030164853,0.24295631393901873,818.0,0.0014980158730158,0.0015252976190476,0.0030233134920634,0.0,0,1
1294,168Y8TI4EKA,3.0,25.0,0.4412173952788716,0.6,819.0,8.680555555555556e-05,8.680555555555556e-05,0.0001736111111111,0.0,0,1
1295,168YC8DY1XLRD,6.923076923076923,11.0,0.3031728131211601,0.38053151026296805,820.0,0.0005642361111111,0.000546875,0.0011111111111111,0.0,0,1
1296,168YK,17.672727272727272,104.65454545454546,0.37384722746207094,0.5614088910867793,821.0,0.0017361111111111,0.0018605324074074,0.0035966435185185,0.0,0,1
1297,168YNA7GKP4TE,5.230769230769231,7.923076923076923,0.4408560207850402,0.5308906779495015,823.0,0.0020754419191919,0.0020754419191919,0.0041508838383838,0.0,0,1
1298,168YSMFFJFR3,76.75,242.0,0.17138567631174506,0.20066252367352916,824.0,0.0001157407407407,8.680555555555556e-05,0.0002025462962962,0.0,0,1
1299,168YYMG55GPG,10.071428571428571,14.714285714285714,0.27698676666212263,0.2945030751841897,825.0,0.0041594328703703,0.0042317708333333,0.0083912037037037,0.0,0,1
1300,168Z5FVD3,6.0,11.0,0.751576987309379,1.0,,,,,,0,1
1301,168Z8047A2WT7,9.75,25.25,0.5022649883957364,0.5922619047619048,826.0,0.0004340277777777,0.0002604166666666,0.0006944444444444,0.0,0,1
1302,168ZD98XH3,105.0,491.5,0.0238050848498657,0.0288192849487061,827.0,0.0006076388888888,0.0006076388888888,0.0012152777777777,0.0,0,1
1303,168ZDJ4RW,7.0,19.0,0.1547948748452094,0.22601794340924772,,,,,,0,1
1304,168ZFY97C09CO7Z,59.28125,113.59375,0.14675983727032482,0.18873507390784142,,,,,,0,1
1305,168ZG0,16.565217391304348,26.130434782608695,0.34962948141103983,0.5269464034705055,828.0,0.0002821180555555,0.0003689236111111,0.0006510416666666,0.0,0,1
1306,168ZMTC,8.333333333333334,20.0,0.6937653636163829,0.706060606060606,829.0,0.0003472222222222,0.0001736111111111,0.0005208333333333,0.0,0,1
1307,168ZNHOA48,123.75,188.375,0.16458675779682228,0.23325568743673183,830.0,0.0094328703703703,0.0099247685185185,0.0193576388888888,0.0,0,1
1308,168ZYMNEKJJ8,1.0,1.0,0.9884522686936628,1.0,,,,,,0,1
1309,1770ERSI,7.231884057971015,65.21739130434783,0.3867947229564133,0.5186250327939973,831.0,0.0013599537037037,0.0013213734567901,0.0026813271604938,0.0,0,0
1310,1772OWQOBTG,6.0,84.03030303030303,0.41701781470742555,0.5243894890143999,,,,,,0,0
1311,17731Z,4.830508474576271,102.69491525423729,0.5006169380979624,0.6137361245179785,,,,,,0,0
1312,17752VGUOEY6Z,80.35616438356165,216.78082191780823,0.25139260160050625,0.27451994215563086,833.0,0.2506780353570149,0.2507626658062571,0.2939374184274869,0.207503282735785,0,0
1313,1777FGFD21BG,12.214285714285714,18.321428571428573,0.2367655193206518,0.25730027945172484,834.0,0.0008644386574074,0.000904224537037,0.0017686631944444,0.0,0,0
1314,1778M,31.0,179.5,0.2786146209107835,0.4213721918639951,835.0,0.003125,0.0031684027777777,0.0062934027777777,0.0,0,0
1315,177BNXA,5.7631578947368425,50.28947368421053,0.401542301284885,0.5067741397612879,,,,,,0,0
1316,177EBX5TQ1P,10.205357142857142,123.0625,0.38791551966386406,0.5048207905984464,836.0,0.0888016947751682,0.0884667417773389,0.1245938151146452,0.0526746214378618,0,0
1317,177FDBRTX8UFL3P,6.287671232876712,32.3013698630137,0.4678918342439435,0.5860284316110947,837.0,0.0169874286326962,0.0168936124587878,0.0261412067440426,0.0077398343474414,0,0
1318,177H5NF7LO,1.0,36.0,0.751576987309379,1.0,,,,,,0,0
1319,177JBH7W364UL,9.857142857142858,33.57142857142857,0.3057171051226612,0.3701775732175006,838.0,0.0009895833333333,0.0008854166666666,0.001875,0.0,0,0
1320,177N3,6.238095238095238,100.04761904761905,0.42040517553903844,0.541691597769602,,,,,,0,0
1321,177OBKDJ58RR,18.262886597938145,340.7113402061856,0.322617708474477,0.4218861693539579,839.0,0.0081864316239316,0.0078725961538461,0.016015625,4.340277777777778e-05,0,0
1322,177OD,1.0,39.0,0.8990363510477017,1.0,,,,,,0,0
1323,177OD6,15.608695652173912,29.608695652173914,0.22565277580676066,0.2641900143699542,840.0,0.0011675347222222,0.0012282986111111,0.0023958333333333,0.0,0,0
1324,177QD7,2.0,3.5,0.496832677598079,1.0,,,,,,0,0
1325,177QL,8.0,54.5,0.370354130709385,0.5819411942537873,,,,,,0,0
1326,177R5XQKGRKOSQ0,167.0,539.5,0.06821094531214725,0.09749031355258805,,,,,,0,0
1327,177TJ,27.0,85.0,0.08366259074015564,0.0868361029651352,841.0,0.0009765625,0.0010199652777777,0.0019965277777777,0.0,0,0
1328,177U8RN,2.3333333333333335,3.8333333333333335,0.2857865246647518,0.3888888888888889,842.0,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0,0,0
1329,177VY0F5,13.20754716981132,578.0943396226415,0.42641165468715064,0.5321485327551901,,,,,,0,0
1330,177XYVL,20.5,63.0,0.1300608483741387,0.1426282051282051,843.0,0.00078125,0.0009548611111111,0.0017361111111111,0.0,0,0
1331,177Y062JOPNBA,7.48936170212766,91.97872340425532,0.3885953432700131,0.4682712757882376,844.0,0.0012803819444444,0.0014756944444444,0.0027560763888888,0.0,0,0
1332,177ZVIZLQWZQMB,10.247191011235955,22.820224719101123,0.30958278374449655,0.38162859466672144,,,,,,0,0
1333,1976QR54,51.13513513513514,189.13513513513513,0.21522628346444198,0.2361503911149869,846.0,0.0031653746770025,0.003048288113695,0.0062116440568475,2.018733850129199e-06,0,0
1334,19786ZPH1L2U,19.17142857142857,227.73015873015873,0.3573443514794701,0.430458546003756,847.0,0.0170355902777777,0.0163715277777777,0.0334071180555555,0.0,0,0
1335,197BM7,335.30434782608694,1146.608695652174,0.06009715079219668,0.07542250349119774,848.0,0.0317901234567901,0.0316840277777777,0.0524594907407407,0.0110146604938271,0,0
1336,197H5NF7LO,2.125,287.375,0.4444697335560594,0.5554431352459016,,,,,,0,0
1337,197OD,54.333333333333336,298.14814814814815,0.445508228074938,0.5349063514284006,850.0,0.002394386574074,0.0023365162037037,0.0047309027777777,0.0,0,0
1338,197PPNP85PI,30.96153846153846,115.5,0.22792375484921168,0.2816654830053132,851.0,0.0040760869565217,0.0041251509661835,0.0082012379227053,0.0,0,0
1339,210HDY,4.0,8.5,0.253474772168427,0.30952380952380953,,,,,,0,0
1340,210SKORLT,138.1549295774648,445.4788732394366,0.10584470996268629,0.13395797598438972,852.0,0.0783890335648148,0.0785608362268518,0.1538321035879629,0.0031177662037037,0,0
1341,2182CCVNQ6,11.0,132.75,0.4203787792620326,0.5220529433147305,,,,,,0,0
1342,2183F3P,63.8,212.0,0.24629761815470297,0.29364348873512547,853.0,0.0526965042740982,0.0530961150879143,0.0906074084370004,0.0151852109250121,0,0
1343,2185B4CAG,1.0,6.0,0.7462112492270667,1.0,,,,,,0,0
1344,2189GHZ0M,2.5,5.5,0.568798970518641,0.7777777777777778,854.0,0.0001302083333333,8.680555555555556e-05,0.0002170138888888,0.0,0,0
1345,2189N2,2.3333333333333335,3.3333333333333335,0.7659711606527994,0.9047619047619048,855.0,0.0005642361111111,0.0005208333333333,0.0010850694444444,0.0,0,0
1346,218BH6U,7.2,14.4,0.3983765385705562,0.41944444444444445,856.0,0.0004629629629629,0.0004629629629629,0.0009259259259259,0.0,0,0
1347,218GRF9UZ,9.0,24.0,0.5527563745847633,0.6666666666666666,857.0,0.0004340277777777,0.0008680555555555,0.0013020833333333,0.0,0,0
1348,218HR2,16.529411764705884,24.941176470588236,0.19337136636500055,0.22092479448392646,858.0,0.000985863095238,0.0009734623015873,0.0019593253968253,0.0,0,0
1349,218HSONTQ8Y85M6,87.74509803921569,281.15686274509807,0.15507972420171146,0.16147219997742532,859.0,0.005838707010582,0.0055824239417989,0.0100653108465608,0.0013558201058201,0,0
1350,218K490,28.25,53.5625,0.14136925757868754,0.15625039296392906,860.0,0.0044337606837606,0.0046875,0.0090811965811965,4.006410256410256e-05,0,0
1351,218MWJBB0J631,23.649122807017545,43.89473684210526,0.17945865936428923,0.1880699202802713,861.0,0.0363194892752482,0.0361088896444169,0.043138512616019,0.0292898663036461,0,0
1352,218NNMVED,3.2857142857142856,60.642857142857146,0.44667165164954864,0.6817956295955329,,,,,,0,0
1353,218NQ9MF,5.2894736842105265,24.894736842105264,0.3862898926954303,0.4561748275073821,862.0,0.0008150077160493,0.0007860725308641,0.0016010802469135,0.0,0,0
1354,218TJNU,2.0,4.0,0.778772622005489,1.0,,,,,,0,0
1355,218WOZ32NT9N,121.14285714285714,229.57142857142858,0.13207024178433716,0.1619026034810655,863.0,0.0028645833333333,0.0030208333333333,0.0055266203703703,0.0003587962962962,0,0
1356,2578A7G33B5,271.030303030303,414.3939393939394,0.09054719831168544,0.09617762178751271,864.0,0.0289094650205761,0.02890625,0.0515528549382716,0.0062628600823045,0,0
1357,2680,179.31428571428572,965.8285714285714,0.13905962749003628,0.16469552110153354,865.0,0.0147887731481481,0.0149074074074074,0.0296961805555555,0.0,0,0
1358,2687SC4,11.545454545454545,361.6909090909091,0.4270761244483273,0.5219883026008842,,,,,,0,0
1359,2689ONGP9P130YU,1.0,46.0,0.9009498750664874,1.0,,,,,,0,0
1360,268A78,28.583333333333332,383.55555555555554,0.40967133986420956,0.517226516484489,866.0,0.0027541035353535,0.0024226641414141,0.0051767676767676,0.0,0,0
1361,268ATI,351.96491228070175,1275.0877192982457,0.11230124919260738,0.1266039092313524,867.0,0.0006549873737373,0.0006707702020202,0.0013257575757575,0.0,0,0
1362,268BX3GAZSZTLPP,8.2,31.4,0.3254024370040917,0.420109341976482,868.0,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0,0,0
1363,268CUS,7.473684210526316,129.26315789473685,0.5703518151138732,0.6011032319117214,869.0,0.0004600694444444,0.0005642361111111,0.0010243055555555,0.0,0,0
1364,268EI042,30.0,133.5,0.24882264159830636,0.3079972658920027,870.0,0.0009548611111111,0.0009548611111111,0.0019097222222222,0.0,0,0
1365,268F6BUAQT,692.18,2630.08,0.10353401258502248,0.12449762307784079,871.0,8.680555555555556e-05,0.0001446759259259,0.0002314814814814,0.0,0,0
1366,268GYGR4Q,60.666666666666664,315.6666666666667,0.18679285610827767,0.25194905607697426,872.0,0.0007378472222222,0.0005208333333333,0.0012586805555555,0.0,0,0
1367,268H5NF7LO,4.666666666666667,2685.1666666666665,0.148580436057708,0.17123193981384385,,,,,,0,0
1368,268JJ6,6.5,128.5,0.20460361732446025,0.22781548516842628,,,,,,0,0
1369,268M3PAF,3.25,121.0,0.6925502079225887,0.7462834866053578,,,,,,0,0
1370,268MFXXGDJ,2.0,80.5,0.9858350010281209,1.0,,,,,,0,0
1371,268NYZ7GELY,43.90909090909091,722.3636363636364,0.23166897631893305,0.2688324893023802,873.0,0.0008680555555555,0.0007523148148148,0.0016203703703703,0.0,0,0
1372,268PF1Z,2.0,61.0,0.2743350083431102,0.2786885245901639,,,,,,0,0
1373,268PJYOF0L,16.428571428571427,101.71428571428571,0.7973832385759649,0.886586695747001,874.0,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0,0,0
1374,268QKSDX,300.0,443.0,0.0388591966584343,0.0428893905191873,875.0,0.00078125,0.00078125,0.0015625,0.0,0,0
1375,268RC,4.75,7.0,0.3066941014805642,0.3134920634920635,876.0,0.0002604166666666,0.0,0.0002604166666666,0.0,0,0
1376,268TL8TMYSXT6CP,1.0,81.0,0.9855441945225292,1.0,,,,,,0,0
1377,268TUKU2JS2BPP7,14.666666666666666,206.0,0.42698067955037394,0.6330864197530864,,,,,,0,0
1378,268VJNHG5,174.27450980392157,937.0784313725491,0.17123602064153345,0.19270691369850482,877.0,0.0066735711339466,0.0064471584082064,0.0131207295421531,0.0,0,0
1379,268WGQFHDNB,7.5,343.5,0.3186237279528164,0.3678749671657473,,,,,,0,0
1380,268WUBS,3.5,251.5,0.5596685224952461,0.5810276679841897,,,,,,0,0
1381,268Y4UIV,4.416666666666667,164.75,0.6236693236538378,0.7396239763777452,,,,,,0,0
1382,268YLN6WTV,17.0,44.0,0.2523997415073086,0.2727272727272727,,,,,,0,0
1383,28308EC7N2FU,183.0,783.3333333333334,0.10167786776128117,0.13816938701043413,878.0,0.0069878472222222,0.0076822916666666,0.0146701388888888,0.0,0,0
1384,2831O,16.333333333333332,294.0,0.4205131492553087,0.5179601878774324,879.0,0.0002604166666666,0.0001736111111111,0.0004340277777777,0.0,0,0
1385,2832EP6K0LC7M,118.61538461538461,651.9615384615385,0.1307389621441519,0.15377562064524783,880.0,0.0096235795454545,0.0096156881313131,0.0192392676767676,0.0,0,0
1386,2833CE9JSN3TX,113.6,539.4,0.22113920737047402,0.24407275348327442,881.0,0.000318287037037,0.0002025462962962,0.0005208333333333,0.0,0,0
1387,283647Z7G10HUS,8.873239436619718,145.95774647887325,0.5039555635766385,0.6022526797407292,882.0,8.680555555555556e-05,0.0001736111111111,0.0002604166666666,0.0,0,0
1388,2837PRRNUFYSYYK,247.21052631578948,928.6315789473684,0.10764044899079697,0.1263503390324502,883.0,0.0093133960573476,0.0092013888888888,0.0185147849462365,0.0,0,0
1389,2839INYLCVBMMQO,17.272727272727273,40.0,0.27619823198773125,0.2866809164227412,884.0,0.0004340277777777,0.000390625,0.0008246527777777,0.0,0,0
1390,283DQ79KIPKZ,303.62745098039215,910.3725490196078,0.10982665284883154,0.135613686173624,885.0,0.0059201388888888,0.0058236882716049,0.0117438271604938,0.0,0,0
1391,283E7UB,6.5,212.0,0.4065769808492261,0.5014427715757506,,,,,,0,0
1392,283G2PA2,128.77777777777777,193.62962962962962,0.08543226505495236,0.08544640028500805,886.0,0.0185172032828282,0.0186158459595959,0.0371330492424242,0.0,0,0
1393,283GDB,56.25,85.54166666666667,0.2734764470518858,0.2929157087200494,887.0,0.0033482142857142,0.0035094246031746,0.0068576388888888,0.0,0,0
1394,283H566OR,232.71428571428572,355.85714285714283,0.047260515847728425,0.046141080700815525,888.0,0.0025868055555555,0.0027604166666666,0.0053472222222222,0.0,0,0
