,account,ask_share,bid_share,BBO_share,both_share
421,090JULPQF,0.03018092105263158,0.03047331871345029,0.06065423976608187,0.0
422,090PRGKT01,0.00017361111111111112,0.0,0.00017361111111111112,0.0
423,090RABQGK2AF,0.035660807291666666,0.03591760706018519,0.07157841435185185,0.0
424,090SE38KQF4,0.0038194444444444443,0.003993055555555555,0.0078125,0.0
425,090V8,0.004166666666666667,0.005121527777777778,0.009288194444444444,0.0
426,090VU5Q,0.06796875,0.06284722222222222,0.13081597222222222,0.0
427,090X3KD8ZA0OIOW,0.0009949252136752136,0.0009615384615384616,0.001956463675213675,0.0
428,090XK,0.00028211805555555553,0.00026041666666666666,0.0005425347222222222,0.0
429,112P8RLLIC,0.4056378517316017,0.4062601461038961,0.514225965007215,0.2976720328282828
430,1180D19AUVAZE9,0.002916666666666667,0.0028125,0.005729166666666666,0.0
431,1180IJ7CW8RB265,0.013802083333333333,0.01597222222222222,0.029774305555555554,0.0
432,1180IRY5B,0.0018183479532163742,0.0016401681286549708,0.0034585160818713452,0.0
433,1180KJYI25C,0.003881448412698413,0.004067460317460318,0.0077008928571428575,0.000248015873015873
434,1180ODC4GQM,0.00859375,0.0084375,0.01703125,0.0
435,1180R,0.006004050925925926,0.006915509259259259,0.012919560185185185,0.0
436,11812MP5DQPWRNA,0.0024160879629629628,0.0029658564814814816,0.005381944444444444,0.0
437,1181AIIODD,0.0017013888888888888,0.0016145833333333333,0.0033159722222222223,0.0
438,1181OIF,0.0001953125,0.00034722222222222224,0.0005425347222222222,0.0
439,1181R5I5XOZC,0.0011827256944444444,0.0009874131944444444,0.002170138888888889,0.0
440,1181U,0.010429369918699187,0.010397611788617886,0.020399305555555556,0.0004276761517615176
441,1181XVKF,0.00043402777777777775,0.0003298611111111111,0.0007638888888888889,0.0
442,1181YUXAMFJSZZ,0.007118055555555555,0.00798611111111111,0.015104166666666667,0.0
443,1181ZCJY,0.00017361111111111112,0.0,0.00017361111111111112,0.0
444,11827YTAX88U1,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
445,1182IMKRBWG,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
446,1182KN7,0.00026041666666666666,0.00026041666666666666,0.0005208333333333333,0.0
447,1182Q9LR5QWZ7,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
448,1182T7KBM2TK,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
449,1182WX3BY02,0.00034722222222222224,0.00034722222222222224,0.0006944444444444445,0.0
450,1182Z,0.00034722222222222224,0.00036458333333333335,0.0007118055555555556,0.0
451,11831YYV307QA2C,0.0010546875,0.0010286458333333332,0.0020746527777777777,8.680555555555556e-06
452,11834KTK4,0.002372685185185185,0.0026331018518518517,0.005005787037037037,0.0
453,1183BPW,0.0019965277777777776,0.0026041666666666665,0.004600694444444445,0.0
454,1183GQZ2N7,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
455,1183M,0.002025462962962963,0.0021219135802469135,0.004147376543209877,0.0
456,1183N7BYMG,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
457,1183V,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
458,118406OX9I2,0.001171875,0.0014756944444444444,0.0026475694444444446,0.0
459,11845COP,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
460,11849W,0.0014674272486772486,0.0014963624338624338,0.0029637896825396824,0.0
461,1184C2OCZXO,0.011742424242424242,0.01236584595959596,0.024108270202020204,0.0
462,1184CK0J,0.0002525252525252525,0.00033143939393939396,0.0005839646464646464,0.0
463,1184E6P5B,0.005869708994708994,0.005964781746031746,0.011834490740740741,0.0
464,1184PZEFEXSHR,0.0013640873015873015,0.0014756944444444444,0.0027901785714285715,4.96031746031746e-05
465,1184QA7Z92HL,0.0002734375,0.00016059027777777778,0.00043402777777777775,0.0
466,1184SI,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
467,1184UXZ,0.009895833333333333,0.00920138888888889,0.019097222222222224,0.0
468,1184WZ2AWLXZ,0.00017361111111111112,0.00026041666666666666,0.00043402777777777775,0.0
469,1185F9SRNPLT,0.006597222222222222,0.006423611111111111,0.013020833333333334,0.0
470,1185L3LTX8469ZD,0.0012586805555555556,0.00126953125,0.0025282118055555557,0.0
471,1185N7,0.00034722222222222224,0.00034722222222222224,0.0006944444444444445,0.0
472,1185T2DJ3O,0.0019965277777777776,0.0012586805555555556,0.0032552083333333335,0.0
473,1185YSVZ0YSU2C,0.0006944444444444445,0.0006076388888888889,0.0013020833333333333,0.0
474,11869T28,0.025231481481481483,0.02546296296296296,0.050694444444444445,0.0
475,1186DD,0.0010540674603174603,0.001103670634920635,0.0021577380952380954,0.0
476,1186EWUCW,0.005078125,0.006423611111111111,0.011501736111111112,0.0
477,1186JW,0.0009982638888888888,0.0008246527777777778,0.0018229166666666667,0.0
478,1186O,0.00078125,0.0009548611111111111,0.001736111111111111,0.0
479,1186YANCRD,0.0003298611111111111,0.0003385416666666667,0.0006684027777777777,0.0
480,1187F4,0.00034722222222222224,0.00043402777777777775,0.00078125,0.0
481,1187RA6SA,0.0001953125,0.00013020833333333333,0.0003255208333333333,0.0
482,1187T68,0.0014756944444444444,0.0012586805555555556,0.002734375,0.0
483,1188RDQJ6,0.0012152777777777778,0.0013020833333333333,0.0025173611111111113,0.0
484,1188V,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
485,11893IM52AP,0.0016203703703703703,0.0017216435185185186,0.0033420138888888887,0.0
486,118991UPB9GOS,0.00034722222222222224,0.00034722222222222224,0.0006944444444444445,0.0
487,1189KL3WAVZND7,0.002683080808080808,0.002462121212121212,0.00514520202020202,0.0
488,1189LHMO,0.00021701388888888888,0.00030381944444444445,0.0005208333333333333,0.0
489,1189SAD,0.004123263888888889,0.004117063492063492,0.008240327380952381,0.0
490,1189VJ,8.680555555555556e-05,0.00021701388888888888,0.00030381944444444445,0.0
491,118AC,0.0009474206349206349,0.0009722222222222222,0.0019196428571428572,0.0
492,118AGY,0.005193865740740741,0.0055844907407407406,0.01077835648148148,0.0
493,118AHPGUH6Q,0.00026041666666666666,0.00026041666666666666,0.0005208333333333333,0.0
494,118AKH,0.001388888888888889,0.0012731481481481483,0.002662037037037037,0.0
495,118AMX0RW,0.0006944444444444445,0.00026041666666666666,0.0009548611111111111,0.0
496,118AQ9LEH,0.0013310185185185185,0.0013020833333333333,0.0026331018518518517,0.0
497,118AQW4AE4,0.007048611111111111,0.007083333333333333,0.014131944444444445,0.0
498,118AVE4Q,0.0012008101851851852,0.0011236496913580247,0.00232445987654321,0.0
499,118AVTB,0.0003761574074074074,0.00034722222222222224,0.0007233796296296296,0.0
500,118AXXK,0.0025462962962962965,0.0023654513888888887,0.004911747685185185,0.0
501,118BBYZ24KYVRWA,0.001277281746031746,0.0012586805555555556,0.0025359623015873017,0.0
502,118C2UYHXH,0.004021990740740741,0.0040653935185185185,0.00808738425925926,0.0
503,118C3W3X8BDMZM,0.00043402777777777775,0.0004918981481481481,0.000925925925925926,0.0
504,118C7WGGMDP75VP,0.00026041666666666666,0.00047743055555555554,0.0007378472222222222,0.0
505,118CAJQGQ,0.002955729166666667,0.0030729166666666665,0.006028645833333333,0.0
506,118DJZL6VSPE12,0.00510643115942029,0.005212107487922705,0.010278910024154589,3.9628623188405794e-05
507,118DPI,0.012326388888888888,0.011848958333333333,0.024175347222222223,0.0
508,118E1PM3HJEL,0.020572916666666666,0.016840277777777777,0.03741319444444444,0.0
509,118E4D,0.0003929093567251462,0.0003700657894736842,0.0007629751461988304,0.0
510,118E7KR,0.010243055555555556,0.010763888888888889,0.021006944444444446,0.0
511,118EDJHL3I2,0.12121212121212122,0.045454545454545456,0.16666666666666666,0.0
512,118EKS,0.018579931972789114,0.018962585034013605,0.03754251700680272,0.0
513,118EL58KCZ3RXC,0.00013020833333333333,0.00026041666666666666,0.000390625,0.0
514,118EV8,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
515,118F07C18VSX,0.007291666666666667,0.005729166666666666,0.013020833333333334,0.0
516,118FOZ28V,0.003298611111111111,0.0033420138888888887,0.006640625,0.0
517,118FQ2ZNLSBQ,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
518,118FUZKQ4,8.680555555555556e-05,0.00043402777777777775,0.0005208333333333333,0.0
519,118G08KL7ZLYAT,0.0019097222222222222,0.0009548611111111111,0.002864583333333333,0.0
520,118GK39ASJ6E2HL,0.0003761574074074074,0.00078125,0.0011574074074074073,0.0
521,118GP18,0.00026041666666666666,0.00034722222222222224,0.0006076388888888889,0.0
522,118GP6RII,0.0006597222222222222,0.0008333333333333334,0.0014930555555555556,0.0
523,118GV9QR82N2SFY,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
524,118H112AXXIY,0.00017361111111111112,8.680555555555556e-05,0.00026041666666666666,0.0
525,118HH7KPX,0.0011284722222222221,0.00043402777777777775,0.0015625,0.0
526,118HLASK16Z,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
527,118HPLQ,0.0003596230158730159,0.00011160714285714285,0.00047123015873015874,0.0
528,118HTY,0.028125,0.028559027777777777,0.05668402777777778,0.0
529,118I4J,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
530,118IL2VO,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
531,118IVEB,0.00038580246913580245,0.0004243827160493827,0.0008101851851851852,0.0
532,118J1YABZ3BI,0.0005208333333333333,0.0008680555555555555,0.001388888888888889,0.0
533,118JEX6,0.028645833333333332,0.029947916666666668,0.05859375,0.0
534,118JF546HBPMPK1,0.002199074074074074,0.002126736111111111,0.004311342592592592,1.4467592592592593e-05
535,118JG2EHDP9NX,0.005912990196078431,0.005984477124183007,0.011897467320261437,0.0
536,118JLCW2R6,0.00017361111111111112,0.00013020833333333333,0.00030381944444444445,0.0
537,118JQEDWC5C2FM,0.0015769675925925927,0.001685474537037037,0.0032624421296296295,0.0
538,118JQH1TDBO0ZB,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
539,118KJIIGPE6Q,0.0016203703703703703,0.0016710069444444444,0.0032913773148148147,0.0
540,118KKH,0.00023871527777777777,0.00030381944444444445,0.0005425347222222222,0.0
541,118KLU5BHPJM,0.0021122685185185185,0.0021942515432098767,0.004306520061728395,0.0
542,118L2IVE2,0.03178530092592593,0.0314380787037037,0.06322337962962964,0.0
543,118L4OZQBRS,0.00026041666666666666,0.00017361111111111112,0.00043402777777777775,0.0
544,118L83MJBBOZ5KW,0.0005208333333333333,0.00026041666666666666,0.00078125,0.0
545,118LO4GMT,0.00078125,0.0006076388888888889,0.001388888888888889,0.0
546,118LO6,0.005281784188034188,0.00526397792022792,0.010187410968660968,0.0003583511396011396
547,118LTFTTJKZ,0.00026041666666666666,0.00043402777777777775,0.0006944444444444445,0.0
548,118LVYQGIZX4,0.0006847993827160494,0.0007523148148148148,0.0014371141975308642,0.0
549,118LYOLOIX,0.004920296717171717,0.004703282828282828,0.009623579545454546,0.0
550,118MMGZ,0.0017881944444444445,0.00140625,0.0031944444444444446,0.0
551,118MS,0.000505514705882353,0.00045955882352941176,0.0009650735294117647,0.0
552,118MW83KU1P,0.008420138888888888,0.008246527777777778,0.016666666666666666,0.0
553,118N6Q6I,0.0036024305555555558,0.0038194444444444443,0.007421875,0.0
554,118N76DNO,0.00017361111111111112,0.0,0.00017361111111111112,0.0
555,118NS494R9LJ,0.0010368441358024692,0.0012297453703703704,0.0021460262345679012,0.00012056327160493826
556,118NSAV,0.0011284722222222221,0.0009548611111111111,0.001953125,0.00013020833333333333
557,118O2APEX0J,0.0,0.00017361111111111112,0.00017361111111111112,0.0
558,118OAEQF5BGW,0.0010243055555555556,0.0007465277777777778,0.0017708333333333332,0.0
559,118OFI62,0.0005381944444444444,0.0005555555555555556,0.00109375,0.0
560,118OMN,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
561,118ONH7DVSL,0.03052662037037037,0.030541087962962964,0.06106770833333333,0.0
562,118OR4V,0.0006944444444444445,0.00026041666666666666,0.0009548611111111111,0.0
563,118P2MZN9VDGH,0.004991319444444444,0.004904513888888889,0.009895833333333333,0.0
564,118PBVA,0.002170138888888889,0.0026041666666666665,0.004774305555555556,0.0
565,118PDBN4XO,0.00011574074074074075,5.787037037037037e-05,0.00017361111111111112,0.0
566,118PMW,0.0009982638888888888,0.0011067708333333333,0.002105034722222222,0.0
567,118PW7TSAV,0.0018880208333333333,0.0016276041666666667,0.003515625,0.0
568,118PXN1,0.007703993055555556,0.007725694444444445,0.0154296875,0.0
569,118QA8D6,0.007175925925925926,0.006307870370370371,0.013483796296296296,0.0
570,118QBM4D8,0.008110894097222222,0.008072916666666667,0.01618381076388889,0.0
571,118QE25,0.00043402777777777775,0.00029761904761904765,0.0007316468253968254,0.0
572,118QG71LJHB5,0.023292824074074073,0.021961805555555554,0.04525462962962963,0.0
573,118QI,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
574,118QSLROZCGWB,0.00026041666666666666,0.00034722222222222224,0.0006076388888888889,0.0
575,118QSZDULSCA0XV,0.006799768518518518,0.007291666666666667,0.014091435185185186,0.0
576,118R0Q9B,0.010889274691358026,0.01068994341563786,0.021579218106995885,0.0
577,118R2,0.003081597222222222,0.0024739583333333332,0.005555555555555556,0.0
578,118R7MJCNT9,0.0006076388888888889,0.0005883487654320988,0.0011959876543209877,0.0
579,118RAX31EOEC,0.0009211033950617284,0.0009934413580246913,0.0019145447530864198,0.0
580,118RZXI3,0.03689236111111111,0.037760416666666664,0.07465277777777778,0.0
581,118S4,0.0009982638888888888,0.00078125,0.0017795138888888889,0.0
582,118SCWWAO1O,0.001345486111111111,0.001171875,0.0025173611111111113,0.0
583,118SITUV6I5SLB,0.00030381944444444445,0.00017361111111111112,0.00047743055555555554,0.0
584,118SJTBUJ9IRN,0.00579229797979798,0.005579229797979798,0.011371527777777777,0.0
585,118SLR3RBZKG46,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
586,118SOXDNN,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
587,118SVOS0A,0.009577546296296296,0.009403935185185185,0.01898148148148148,0.0
588,118SXNXI,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
589,118T36M91AVOIX,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
590,118TW9S6QJ4,0.0017057291666666666,0.0016319444444444445,0.003337673611111111,0.0
591,118TWBGA2D5IPN,0.0033564814814814816,0.003587962962962963,0.006944444444444444,0.0
592,118TZA1V,0.001736111111111111,0.001388888888888889,0.003125,0.0
593,118UD7SVFSI,0.039388020833333336,0.03944227430555555,0.0788302951388889,0.0
594,118UEZ7JN0Y80,0.00026041666666666666,8.680555555555556e-05,0.00034722222222222224,0.0
595,118UQD,0.00017361111111111112,0.0,0.00017361111111111112,0.0
596,118UWLW,0.0005208333333333333,0.0014756944444444444,0.0019965277777777776,0.0
597,118VEP,0.011938316993464052,0.011943423202614378,0.023876633986928103,5.106209150326797e-06
598,118VJKYCSV2IR,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
599,118W2F8XG,0.0023263888888888887,0.0025578703703703705,0.004884259259259259,0.0
600,118W5ZB0Q7J,0.0003689236111111111,0.00047743055555555554,0.0008463541666666667,0.0
601,118WNQI4652PB0,0.0010590277777777779,0.0007118055555555556,0.0017708333333333332,0.0
602,118WRZ7ISLG,0.00042046440972222225,0.0005560980902777778,0.0009765625,0.0
603,118WTIOJLTFD2N0,0.0025173611111111113,0.0020833333333333333,0.004600694444444445,0.0
604,118WU3UWL,0.00035342261904761904,0.0003162202380952381,0.0006696428571428571,0.0
605,118WYPVI2EZ,0.0007564484126984127,0.000818452380952381,0.0015749007936507937,0.0
606,118X35KFCYZM9,0.00034722222222222224,8.680555555555556e-05,0.00043402777777777775,0.0
607,118XBQ4W8NL,0.0010416666666666667,0.00034722222222222224,0.001388888888888889,0.0
608,118XCGN5376B0,0.0008159722222222223,0.0007204861111111111,0.0015364583333333333,0.0
609,118XE,0.0006944444444444445,0.00034722222222222224,0.0010416666666666667,0.0
610,118XI2,0.0036024305555555558,0.0038541666666666668,0.007456597222222222,0.0
611,118XJQ44F,0.00043402777777777775,0.00034722222222222224,0.00078125,0.0
612,118XNBDUH1FX,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
613,118XPS,0.0025318287037037037,0.002690972222222222,0.005222800925925926,0.0
614,118Y,0.004991319444444444,0.004774305555555556,0.009765625,0.0
615,118Y2XFH4CT3TY,0.0014756944444444444,0.0008680555555555555,0.00234375,0.0
616,118Y4AF9PV,0.002990451388888889,0.002907986111111111,0.0058984375,0.0
617,118Y5RK8F0IK,0.0002025462962962963,0.00031828703703703706,0.0005208333333333333,0.0
618,118YJJ,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
619,118YQ0DHJX9CVMZ,0.00026041666666666666,8.680555555555556e-05,0.00034722222222222224,0.0
620,118YSBMCWLL8,0.00017361111111111112,0.00026041666666666666,0.00043402777777777775,0.0
621,118YWIBWH08T,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
622,118Z8G2VNW0769,0.0,0.00043402777777777775,0.00043402777777777775,0.0
623,118ZIZIX2,0.0010416666666666667,0.0013020833333333333,0.00234375,0.0
624,118ZJX3T77OW,0.0004836309523809524,0.000818452380952381,0.0013020833333333333,0.0
625,118ZQ9A1,0.008333333333333333,0.008116319444444445,0.01644965277777778,0.0
626,118ZZWRYTL,0.0006944444444444445,0.0005208333333333333,0.0012152777777777778,0.0
627,1265MMDIKQ6M2QH,0.3486527054398148,0.3493706597222222,0.4743308738425926,0.22369249131944444
628,12660HNF4CILP1,0.1789449605855856,0.1789085960960961,0.2679851726726727,0.08986838400900901
629,1268,0.5121715465465465,0.5121586430180181,0.6663006756756756,0.3580295138888889
630,126C,0.43516468481018955,0.43686253047415297,0.5354806209264142,0.3365465943579283
631,126KEM2QSNBA,0.0035136521464646463,0.0035018150252525255,0.00689709595959596,0.00011837121212121212
632,126WID,0.31840277777777776,0.3190482190860215,0.4767725134408602,0.16067848342293906
633,126XB2D00JHU8RU,0.12690086451247165,0.1264172335600907,0.21912733843537416,0.034190759637188206
634,126XS,0.11914302885307722,0.11878205337444869,0.1537985948837486,0.0841264873437773
635,126Z,0.17847635582010582,0.17954695767195766,0.29697833994708994,0.06104497354497355
636,126ZAQ39VIIU,0.36809197688917655,0.3684037064887349,0.5180017894706784,0.2184938939072331
637,1680AYV,0.04610651552287582,0.04626863766339869,0.08892718545751634,0.00344796772875817
638,1680BIMMHX,0.00017361111111111112,0.00026041666666666666,0.00043402777777777775,0.0
639,1680NSMLSCX8TPZ,0.002669928451178451,0.0025410353535353534,0.005210963804713805,0.0
640,16813IA10O,0.012630208333333334,0.011848958333333333,0.024479166666666666,0.0
641,16817F1UPI,0.0014583333333333334,0.0015625,0.0030208333333333333,0.0
642,1681OUM5C1,0.002309027777777778,0.0022569444444444442,0.004565972222222222,0.0
643,1681T7WYQYV,5.787037037037037e-05,8.680555555555556e-05,0.00014467592592592592,0.0
644,1681YS6MEF9W,0.004565972222222222,0.0047395833333333335,0.009305555555555555,0.0
645,16825WBJ9VGBW,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
646,1682F3P57IQU,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
647,1682IES,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
648,16831C,8.680555555555556e-05,0.00026041666666666666,0.00034722222222222224,0.0
649,16831D6,8.680555555555556e-05,0.00034722222222222224,0.00043402777777777775,0.0
650,16839PHB8JL1IP,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
651,1683D40O,0.0003576388888888889,0.00040625,0.0007638888888888889,0.0
652,1683MAS,0.0024987599206349204,0.002622767857142857,0.005121527777777778,0.0
653,1683MIQPKF9IG3Z,8.680555555555556e-05,0.0,8.680555555555556e-05,0.0
654,1683PXFYD5MF,0.00016276041666666666,0.00021701388888888888,0.00037977430555555556,0.0
655,1683TRYFBP1SH,0.00026041666666666666,0.00034722222222222224,0.0006076388888888889,0.0
656,1684BCCSO0YQ,0.05309275793650794,0.0535094246031746,0.1045486111111111,0.0020535714285714285
657,1684BDCH1CMLGMD,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.0
658,1684CLERHA7H4HN,0.251797385620915,0.25234715413943354,0.3424274918300654,0.16171704793028321
659,1684LQ,0.0013237847222222223,0.001193576388888889,0.0025173611111111113,0.0
660,1684Y8TJFLVUF,0.0007378472222222222,0.0005425347222222222,0.0012803819444444444,0.0
661,16851A,0.001893939393939394,0.0018360690235690235,0.0037300084175084175,0.0
662,168596I869C,0.0006076388888888889,0.0007378472222222222,0.001345486111111111,0.0
663,1685BK035,0.0002314814814814815,0.00028935185185185184,0.0005208333333333333,0.0
664,1685BQ85,0.04262326388888889,0.04278298611111111,0.08336111111111111,0.002045138888888889
665,1685EVJV2UQF,0.00017361111111111112,0.00017361111111111112,0.00034722222222222224,0.0
666,1685G0OBBZJI,0.0005594135802469136,0.0005304783950617284,0.0010609567901234567,2.8935185185185186e-05
667,1685H2L93Z,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
668,1685J2SBXQFCMC6,0.08155743634259259,0.0816261574074074,0.15068962191358024,0.012493971836419752
669,1685JN,0.02781394675925926,0.02736545138888889,0.05462601273148148,0.0005533854166666667
670,1685L3O74JCON,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
671,1685ME,0.024754050925925926,0.025622106481481482,0.050361689814814814,1.4467592592592593e-05
672,1685YRVIWRPI,0.006944444444444444,0.006206597222222222,0.013151041666666667,0.0
673,1685ZM6CB5ELS1,0.02970679012345679,0.030401234567901236,0.06010802469135802,0.0
674,16862WMT,0.0007667824074074074,0.0006944444444444445,0.0014612268518518518,0.0
675,16866,0.007150135869565218,0.007304876207729468,0.01444368961352657,1.1322463768115942e-05
676,1686BMD,0.009780683106575963,0.009722222222222222,0.019375354308390023,0.00012755102040816328
677,1686CR10PDC,0.01727068865740741,0.017308666087962964,0.0345703125,9.04224537037037e-06
678,1686D9S7QLC0HD,0.000335385101010101,0.00041429924242424244,0.0007496843434343434,0.0
679,1686DHP9IFFAVO,0.0006076388888888889,0.0006944444444444445,0.0013020833333333333,0.0
680,1686PWKDBS,0.0687355324074074,0.06922743055555555,0.13774233217592594,0.00022063078703703703
681,1686RTM6,2.8935185185185186e-05,8.680555555555556e-05,0.00011574074074074075,0.0
682,1686SIM4H09W7,0.0067708333333333336,0.005295138888888889,0.012065972222222223,0.0
683,1686TCO,0.00011574074074074075,0.0001663773148148148,0.00028211805555555553,0.0
684,16870X2N6JZ33,0.0015236659356725145,0.0015328033625730995,0.003056469298245614,0.0
685,16870Y92S1AK8PI,0.001736111111111111,0.0012152777777777778,0.002951388888888889,0.0
686,1687BBF6P5,0.40657242063492066,0.4045324900793651,0.7135354662698413,0.09756944444444444
687,1687BUMS,0.004203869047619047,0.004191468253968254,0.008395337301587301,0.0
688,1687DYXGW1IC,0.0012152777777777778,0.0009548611111111111,0.002170138888888889,0.0
689,1687JPK6II70ECB,0.00026041666666666666,0.0,0.00026041666666666666,0.0
690,1687K0IA8VFC,0.0033341224747474745,0.0036024305555555558,0.006865530303030303,7.102272727272727e-05
691,1687TV51T5L,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.0
692,1687UQSCE,0.0005675747863247864,0.0006610576923076923,0.0012286324786324786,0.0
693,16883PH7WCUNRPQ,0.002564897486772487,0.0025793650793650793,0.005123594576719577,2.0667989417989417e-05
694,1688L4YS,0.02673611111111111,0.0296875,0.05642361111111111,0.0
695,1688YP,0.012503945707070706,0.01236584595959596,0.024869791666666665,0.0
696,16894VP,0.0026475694444444446,0.002690972222222222,0.005338541666666667,0.0
697,16896L0NIG,0.00026765046296296297,0.0002748842592592593,0.0005425347222222222,0.0
698,1689NC,0.014670138888888889,0.01574074074074074,0.030410879629629628,0.0
699,1689TCN0,0.00015914351851851853,0.0001880787037037037,0.00034722222222222224,0.0
700,168A,0.0009548611111111111,0.0009192485754985754,0.0018741096866096865,0.0
701,168A2APOYUPEJ,0.002025462962962963,0.0025173611111111113,0.004542824074074074,0.0
702,168ANV22NU,0.002690972222222222,0.002680121527777778,0.00537109375,0.0
703,168B8BIHLP0,0.0049479166666666664,0.005381944444444444,0.01032986111111111,0.0
704,168BA,0.003660300925925926,0.0038194444444444443,0.00747974537037037,0.0
705,168BFHEJ3A7SBU,8.680555555555556e-05,0.00017361111111111112,0.00026041666666666666,0.0
706,168BM7X8JY,4.340277777777778e-05,4.340277777777778e-05,8.680555555555556e-05,0.0
707,168BORRIL,0.0018663194444444445,0.001540798611111111,0.0034071180555555556,0.0
708,168BZX,8.680555555555556e-05,4.340277777777778e-05,0.00013020833333333333,0.0
709,168C0BE,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
710,168C75K1WSUFDZV,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
711,168CM0E7T3JC,0.001171875,0.0010850694444444445,0.0022569444444444442,0.0
712,168CW8G8CLGWFDI,0.0008854166666666666,0.0009895833333333334,0.001875,0.0
713,168CXZQ,0.0037586805555555555,0.0038585069444444444,0.0076171875,0.0
714,168D5IGF1YAW70Y,0.001173482510288066,0.0011959876543209877,0.0023694701646090536,0.0
715,168D5Q,0.00026041666666666666,0.00030381944444444445,0.0005642361111111111,0.0
716,168DBSMCJVVDBX,0.0011284722222222221,0.0010416666666666667,0.002170138888888889,0.0
717,168DG2NRFBENY,0.03463541666666667,0.035069444444444445,0.06970486111111111,0.0
718,168DOT93R281,0.0017708333333333332,0.001857638888888889,0.003628472222222222,0.0
719,168DUR1YXCJ3,0.0,8.680555555555556e-05,8.680555555555556e-05,0.0
720,168E,0.0008246527777777778,0.0007347470238095238,0.0015593998015873017,0.0
721,168E5HNXNGCIN51,0.003486689814814815,0.0036120756172839507,0.0070987654320987656,0.0
722,168E625HT,8.680555555555556e-05,8.680555555555556e-05,0.00017361111111111112,0.0
723,168E6IZWVPG2,0.0061732881136950905,0.006207606589147287,0.01234859496124031,3.229974160206718e-05
724,168EF5HK43U8,0.0,0.00026041666666666666,0.00026041666666666666,0.0
725,168EFB7,0.00011160714285714285,0.00018601190476190475,0.00029761904761904765,0.0
726,168EOQF8I8Z7P,0.009447398570179929,0.009715533361887947,0.01908283972155769,8.009221051018738e-05
727,168FPL,0.004228670634920635,0.004129464285714286,0.00835813492063492,0.0
728,168FRE4,0.0009672619047619048,0.0009486607142857143,0.001915922619047619,0.0
729,168FWCK,0.0008680555555555555,0.0005208333333333333,0.001388888888888889,0.0
730,168GV2QSA,0.00017361111111111112,0.00010850694444444444,0.00028211805555555553,0.0
731,168GX,0.06001157407407407,0.05954861111111111,0.11956018518518519,0.0
732,168GZ,0.01623263888888889,0.01657986111111111,0.02456597222222222,0.008246527777777778
733,168H0,0.0022671568627450982,0.0022875816993464053,0.0045547385620915036,0.0
734,168H3AQEKAX0,0.0011805555555555556,0.0009548611111111111,0.0021354166666666665,0.0
735,168HGG7KPN1,0.0005767746913580247,0.0006057098765432098,0.0011824845679012346,0.0
736,168HIWK,0.0004528985507246377,0.00043402777777777775,0.0008869263285024155,0.0
737,168HLEBMVIEIN3,0.01750578703703704,0.017158564814814814,0.03466435185185185,0.0
738,168HQCIQQIF2,8.680555555555556e-05,0.00013020833333333333,0.00021701388888888888,0.0
739,168HTMZXD,0.00043402777777777775,8.680555555555556e-05,0.0005208333333333333,0.0
740,168HX1D7ZD8BSXC,0.00021701388888888888,0.00026041666666666666,0.00047743055555555554,0.0
