,account,externalSymbol,date,num_trades,NetPosition,StdInventory,eod,quantity
20680,126WID,FYGM21,20210329,106.0,0.13076923076923078,0.09969152279602032,34.0,260.0
20681,038GHV7V7CR4LE,FYGM21,20210329,20.0,0.04716981132075472,0.03230400788895221,10.0,212.0
20682,614BKPUZL,FYGM21,20210329,8.0,0.20754716981132076,0.1332462398713468,11.0,53.0
20683,268ATI,FYGM21,20210329,229.0,0.05504587155963303,0.044649777740192985,-48.0,872.0
20684,126ZAQ39VIIU,FYGM21,20210329,208.0,0.07818930041152264,0.06978433675087507,-38.0,486.0
20685,2832EP6K0LC7M,FYGM21,20210329,233.0,0.0989247311827957,0.075092541473258,-92.0,930.0
20686,082F0R1WKKNJVT1,FYGM21,20210329,66.0,0.01694915254237288,0.012784628964526288,4.0,236.0
20687,586EFB7,FYGM21,20210329,25.0,0.2032520325203252,0.17390124789623546,25.0,123.0
20688,472JPNU743V8R0X,FYGM21,20210329,5.0,0.25,0.16750173500138146,-2.0,8.0
20689,317LAVZC799,FYGM21,20210329,14.0,0.18421052631578946,0.1503380875246466,14.0,76.0
20690,31741TISRSYIRZ6,FYGM21,20210329,329.0,0.15975286849073256,0.13268149111313365,-181.0,1133.0
20691,350YQS8H0,FYGM21,20210329,15.0,0.08333333333333333,0.11088864225425672,2.0,24.0
20692,283DQ79KIPKZ,FYGM21,20210329,97.0,0.13238289205702647,0.10961342606847506,-65.0,491.0
20693,028C2PZD1K8G,FYGM21,20210329,52.0,0.2,0.1388248660956907,57.0,285.0
20694,0827J,FYGM21,20210329,47.0,0.2463768115942029,0.21683651065844103,17.0,69.0
20695,578HW,FYGM21,20210329,20.0,0.1902439024390244,0.12699900111293214,-39.0,205.0
20696,460UPGC4SF,FYGM21,20210329,27.0,0.2825112107623318,0.3237937823748563,63.0,223.0
20697,578DXXSSDED,FYGM21,20210329,18.0,0.29850746268656714,0.19975015206661328,40.0,134.0
20698,47185J6KSO,FYGM21,20210329,19.0,0.34545454545454546,0.2860433378863235,76.0,220.0
20699,268VJNHG5,FYGM21,20210329,195.0,0.18141980718667836,0.15065301773101078,-207.0,1141.0
20700,283H7323K,FYGM21,20210329,120.0,0.22547332185886404,0.1998102071073431,-131.0,581.0
20701,472B8,FYGM21,20210329,1.0,1.0,0.6776741475716972,-2.0,2.0
20702,6146SXETBL,FYGM21,20210329,8.0,0.25,0.1700526696284454,6.0,24.0
20703,3172GKK86O5UX17,FYGM21,20210329,23.0,0.19424460431654678,0.13310719771684568,27.0,139.0
20704,168YNA7GKP4TE,FYGM21,20210329,5.0,0.14285714285714285,0.18317423711706596,1.0,7.0
20705,168WC,FYGM21,20210329,58.0,0.11627906976744186,0.0902166178544773,10.0,86.0
20706,168YYMG55GPG,FYGM21,20210329,13.0,0.058823529411764705,0.06990279755485611,1.0,17.0
20707,387TPY9VJZPTRR,FYGM21,20210329,27.0,0.30864197530864196,0.24269186432041406,-25.0,81.0
20708,471DH0,FYGM21,20210329,67.0,0.18322295805739514,0.14030596231493173,-83.0,453.0
20709,387YL,FYGM21,20210329,31.0,0.4564102564102564,0.3347333917496565,-89.0,195.0
20710,082KFMK0HI1V,FYGM21,20210329,90.0,0.31403118040089084,0.2728272684164088,-141.0,449.0
20711,2837PRRNUFYSYYK,FYGM21,20210329,39.0,0.12690355329949238,0.0945414677469712,-25.0,197.0
20712,563QN426PABN,FYGM21,20210329,37.0,0.2508833922261484,0.19266457927306435,-71.0,283.0
20713,317ZYHT0Q2MB,FYGM21,20210329,1.0,1.0,0.7667007762924163,-3.0,3.0
20714,268F6BUAQT,FYGM21,20210329,101.0,0.2361111111111111,0.18372596619064863,102.0,432.0
20715,118JG2EHDP9NX,FYGM21,20210329,259.0,0.17076923076923076,0.13397455117028503,222.0,1300.0
20716,126C,FYGM21,20210329,244.0,0.013054830287206266,0.01937617080049629,-5.0,383.0
20717,471H5NF7LO,FYGM21,20210329,4.0,0.0,0.0,0.0,1016.0
20718,472DQ,FYGM21,20210329,5.0,0.2727272727272727,0.24872648656970509,-3.0,11.0
20719,4602B8YA0JB2P0,FYGM21,20210329,31.0,0.5,0.3940574651980353,44.0,88.0
20720,081BNXHG6ZJ61,FYGM21,20210329,14.0,0.017543859649122806,0.08286357051412666,-1.0,57.0
20721,3174N7H63O4TJT4,FYGM21,20210329,5.0,0.38461538461538464,0.33531004909989265,5.0,13.0
20722,47114KRZJD3,FYGM21,20210329,4.0,1.0,0.882969691701722,12.0,12.0
20723,19786ZPH1L2U,FYGM21,20210329,2.0,1.0,0.8848774133965563,-4.0,4.0
20724,03801E4K,FYGM21,20210329,3.0,0.84,0.7476438305499215,-21.0,25.0
20725,283K9DB5A9D,FYGM21,20210329,10.0,0.7831325301204819,0.7165717225633358,65.0,83.0
20726,118FQ2ZNLSBQ,FYGM21,20210329,2.0,0.0,0.0,0.0,6.0
20727,460IIS,FYGM21,20210329,8.0,0.3333333333333333,0.3043252434614735,5.0,15.0
20728,4606JHMG0MWX,FYGM21,20210329,32.0,0.11926605504587157,0.10995209124621191,-13.0,109.0
20729,563H5NF7LO,FYGM21,20210329,2.0,0.0,0.0,0.0,3982.0
20730,424QE9A,FYGM21,20210329,6.0,0.5,0.46661916821311133,-6.0,12.0
20731,2189N2,FYGM21,20210329,1.0,1.0,0.93595116989216,-1.0,1.0
20732,387BGH4M3,FYGM21,20210329,4.0,0.5625,0.5292253493893505,18.0,32.0
20733,387XWFCL1YN998,FYGM21,20210329,14.0,0.38181818181818183,0.3679567993197216,21.0,55.0
20734,472YHHUW,FYGM21,20210329,2.0,0.0,0.0,0.0,6.0
20735,472N7205,FYGM21,20210329,4.0,0.5555555555555556,0.546760332445498,5.0,9.0
20736,471NV9NE,FYGM21,20210329,121.0,0.22727272727272727,0.22335497073164945,110.0,484.0
20737,118WNQI4652PB0,STFM21,20210329,6.0,0.0,0.0,0.0,6.0
20738,08266,STFM21,20210329,8.0,0.0,0.022425192106574794,0.0,11.0
20739,118MS,STFM21,20210329,205.0,0.05504587155963303,0.044983569623259397,18.0,327.0
20740,082Q2WND707,STFM21,20210329,37.0,0.1509433962264151,0.12439898259672125,-8.0,53.0
20741,554DBL6,STFM21,20210329,333.0,0.10634328358208955,0.05745366447261732,-57.0,536.0
20742,16866,STFM21,20210329,7.0,0.0,0.0,0.0,12.0
20743,08233YYU8Y55XL3,STFM21,20210329,117.0,0.021164021164021163,0.018778980794706364,-4.0,189.0
20744,082YGN,STFM21,20210329,32.0,0.12244897959183673,0.07525015015115034,6.0,49.0
20745,1684BCCSO0YQ,STFM21,20210329,5.0,0.25,0.2463860486306323,2.0,8.0
20746,696Q3,STFM21,20210329,3793.0,0.020505704594511256,0.01631561966151862,-133.0,6486.0
20747,1268,STFM21,20210329,2206.0,0.0041592394533571005,0.004550207354265845,-14.0,3366.0
20748,12660HNF4CILP1,STFM21,20210329,815.0,0.018392370572207085,0.010975147004267279,-27.0,1468.0
20749,1682JK9337,STFM21,20210329,177.0,0.018726591760299626,0.028573701809416714,-5.0,267.0
20750,543WH5T9ZHDVSL,STFM21,20210329,33.0,0.04081632653061224,0.04473449856405679,-2.0,49.0
20751,218MWJBB0J631,STFM21,20210329,39.0,0.06349206349206349,0.04670515776699476,-4.0,63.0
20752,168HGG7KPN1,STFM21,20210329,1.0,0.0,0.0,0.0,3.0
20753,082R4S17DLV1UJU,STFM21,20210329,75.0,0.10416666666666667,0.07405820951535971,15.0,144.0
20754,082GR63S5Z,STFM21,20210329,1.0,0.0,0.0,0.0,2.0
20755,1680AYV,STFM21,20210329,1921.0,0.00125,0.009419378077877313,-4.0,3200.0
20756,168HIWK,STFM21,20210329,40.0,0.21311475409836064,0.15397160443510968,-13.0,61.0
20757,020X68X3J,STFM21,20210329,4470.0,0.02564471978101138,0.01873022108588071,178.0,6941.0
20758,118VEP,STFM21,20210329,47.0,0.1388888888888889,0.06663037984257422,-10.0,72.0
20759,168QGWEFLIC9,STFM21,20210329,1.0,0.0,0.0,0.0,1.0
20760,317PD,STFM21,20210329,130.0,0.11855670103092783,0.08376681291789954,-23.0,194.0
20761,126ZAQ39VIIU,STFM21,20210329,2054.0,0.015209125475285171,0.01499398233317308,-52.0,3419.0
20762,09069SS92W,STFM21,20210329,66.0,0.14736842105263157,0.12763476376385216,-14.0,95.0
20763,543E5AK4O,STFM21,20210329,29.0,0.11290322580645161,0.0612165967568495,7.0,62.0
20764,1685J2SBXQFCMC6,STFM21,20210329,562.0,0.053738317757009345,0.04196365085274337,46.0,856.0
20765,126WID,STFM21,20210329,1790.0,0.014398354473774426,0.011796955786232384,-42.0,2917.0
20766,0820AB57NJJWD2,STFM21,20210329,89.0,0.012422360248447204,0.01842437627495367,2.0,161.0
20767,036TH0,STFM21,20210329,3.0,0.42857142857142855,0.2519401508161072,3.0,7.0
20768,1686PWKDBS,STFM21,20210329,233.0,0.09688581314878893,0.05666308496701456,-56.0,578.0
20769,656EDDAAT28K,STFM21,20210329,135.0,0.037037037037037035,0.02269239224318522,8.0,216.0
20770,300IX7MJ,STFM21,20210329,50.0,0.1,0.043230784041738184,8.0,80.0
20771,300X3QA53,STFM21,20210329,1.0,1.0,0.25128829939825315,-2.0,2.0
20772,418BKI,STFM21,20210329,32.0,0.09803921568627451,0.12381318211706548,-5.0,51.0
20773,418LVPA55FLET9,STFM21,20210329,33.0,0.3617021276595745,0.18913387896370998,17.0,47.0
20774,082ABMJTW9993,STFM21,20210329,1.0,1.0,0.2646402145721083,2.0,2.0
20775,042WY7UCV,STFM21,20210329,1886.0,0.021988841483426322,0.0144012443543667,-67.0,3047.0
20776,418WVYPM4,STFM21,20210329,31.0,0.20930232558139536,0.16081819499823138,9.0,43.0
20777,4184CU5XFUD46J,STFM21,20210329,31.0,0.17391304347826086,0.06526728985128324,8.0,46.0
20778,082TF3KLA2W,STFM21,20210329,179.0,0.01483679525222552,0.024868003012456542,5.0,337.0
20779,350O8NKB0HX463,STFM21,20210329,9.0,0.125,0.19003028642534278,-2.0,16.0
20780,0363CQ9Z83,STFM21,20210329,417.0,0.043115438108484005,0.044354452647431354,31.0,719.0
20781,317XTEA575QUS,STFM21,20210329,31.0,0.4117647058823529,0.2199871622387412,21.0,51.0
20782,036R4S17DLV1UJU,STFM21,20210329,38.0,0.1506849315068493,0.06800543530435689,11.0,73.0
20783,317ZYHT0Q2MB,STFM21,20210329,168.0,0.10852713178294573,0.09673060025999428,-28.0,258.0
20784,300OR5SM0CGG1K,STFM21,20210329,10.0,0.29411764705882354,0.14721070025951746,5.0,17.0
20785,082G3W0S18O,STFM21,20210329,68.0,0.2231404958677686,0.1596157450150438,27.0,121.0
20786,0821WS2DTA9QS,STFM21,20210329,1.0,1.0,0.30869526548775894,-2.0,2.0
20787,317WE,STFM21,20210329,48.0,0.0684931506849315,0.06964726040940408,5.0,73.0
20788,168JW5UX,STFM21,20210329,1.0,1.0,0.32676264044675246,-1.0,1.0
20789,543ORPXXF,STFM21,20210329,4.0,0.0,0.2677402566028137,0.0,8.0
20790,036LB25G,STFM21,20210329,18.0,0.0967741935483871,0.03993648717189006,3.0,31.0
20791,168A,STFM21,20210329,5.0,0.2,0.27053970806425753,2.0,10.0
20792,455WTZB,STFM21,20210329,2.0,0.3333333333333333,0.1485568627567454,1.0,3.0
20793,168ZFY97C09CO7Z,STFM21,20210329,7.0,0.2727272727272727,0.42202865732809147,-3.0,11.0
20794,168JMQBOU3,STFM21,20210329,52.0,0.189873417721519,0.08243065712280205,-15.0,79.0
20795,455XQO,STFM21,20210329,11.0,0.3333333333333333,0.17842400724815546,-6.0,18.0
20796,082B1BQ53Z7W9Y,STFM21,20210329,1.0,1.0,0.3907659762830386,2.0,2.0
20797,317SAA,STFM21,20210329,11.0,0.375,0.19097196853709855,6.0,16.0
20798,168D5IGF1YAW70Y,STFM21,20210329,12.0,0.14285714285714285,0.07165146641390646,-3.0,21.0
20799,168PF1TUR81RYVV,STFM21,20210329,10.0,0.0,0.04093039194126323,0.0,14.0
20800,350K15,STFM21,20210329,1.0,1.0,0.41774640047410344,1.0,1.0
20801,036RW3YK,STFM21,20210329,116.0,0.3142857142857143,0.2219366337428932,88.0,280.0
20802,300K9EE2,STFM21,20210329,5.0,0.5,0.3764085677474789,-4.0,8.0
20803,036APW4CXOLG3O,STFM21,20210329,101.0,0.1013215859030837,0.06975693741537656,23.0,227.0
20804,3007VB,STFM21,20210329,15.0,0.5,0.2880762831107954,10.0,20.0
20805,300SHA9,STFM21,20210329,1.0,1.0,0.45585866039253814,2.0,2.0
20806,317A1M4BV,STFM21,20210329,17.0,0.25,0.14647601810739194,6.0,24.0
20807,350CWGV15PQERS,STFM21,20210329,2.0,1.0,0.5832034735997625,-4.0,4.0
20808,168JFTOR,STFM21,20210329,36.0,0.14285714285714285,0.1278165655907709,-8.0,56.0
20809,126XS,STFM21,20210329,64.0,0.11764705882352941,0.07680490916806311,-12.0,102.0
20810,168FRE4,STFM21,20210329,33.0,0.05263157894736842,0.11278601522667256,-3.0,57.0
20811,036MS,STFM21,20210329,267.0,0.027450980392156862,0.0167521580568789,14.0,510.0
20812,694UF2IEFWG,STFM21,20210329,6.0,0.5,0.32884220930755415,4.0,8.0
20813,694TEIFLBU0513O,STFM21,20210329,16.0,0.02702702702702703,0.016935664884085294,-1.0,37.0
20814,112P8RLLIC,STFM21,20210329,4013.0,0.0055755985569039025,0.007000407112307892,34.0,6098.0
20815,424VEAHCVAABEPL,STFM21,20210329,29.0,0.2558139534883721,0.15299451517168955,-11.0,43.0
20816,694JALJUO,STFM21,20210329,9.0,0.0,0.051570137163598186,0.0,16.0
20817,694PD2ZEZJ,STFM21,20210329,2.0,0.0,0.05082556106787729,0.0,4.0
20818,694TU9WHDFESYNU,STFM21,20210329,24.0,0.02564102564102564,0.0433188458981763,-1.0,39.0
20819,694E4,STFM21,20210329,22.0,0.0967741935483871,0.07943050293481141,3.0,31.0
20820,694NEZOCKYCZ,STFM21,20210329,42.0,0.20634920634920634,0.1445810490773039,13.0,63.0
20821,424XLM0,STFM21,20210329,69.0,0.06422018348623854,0.07092235288584768,7.0,109.0
20822,6946N7X,STFM21,20210329,15.0,0.09090909090909091,0.06521663497214582,-2.0,22.0
20823,694F68P7,STFM21,20210329,6.0,0.25,0.14872448502336452,2.0,8.0
20824,694APP8K,STFM21,20210329,20.0,0.4,0.23850285279675898,-16.0,40.0
20825,0827J,STFM21,20210329,695.0,0.054901960784313725,0.04362162343027786,56.0,1020.0
20826,554J0TK,STFM21,20210329,48.0,0.0,0.031879582588713526,0.0,84.0
20827,0363LI43,STFM21,20210329,45.0,0.02564102564102564,0.0316401849835123,-2.0,78.0
20828,460M377J1BZ2C02,STFM21,20210329,4.0,0.7142857142857143,0.4318663998987015,5.0,7.0
20829,424NI2YM7,STFM21,20210329,3.0,1.0,0.6232514768275941,6.0,6.0
20830,4550NV5JVYOJW,STFM21,20210329,43.0,0.10344827586206896,0.06687771736514968,6.0,58.0
20831,0365RWG,STFM21,20210329,251.0,0.07662082514734773,0.05747730298697877,39.0,509.0
20832,082KANFZSM,STFM21,20210329,261.0,0.05060240963855422,0.040447904983792395,-21.0,415.0
20833,3175L3LTX8469ZD,STFM21,20210329,2.0,0.3333333333333333,0.21340459965395214,-1.0,3.0
20834,317J20,STFM21,20210329,49.0,0.1388888888888889,0.0985177384046739,-10.0,72.0
20835,036QBCZ6DGD,STFM21,20210329,34.0,0.02040816326530612,0.013967700816327856,-1.0,49.0
20836,09067VX0ZI4RMG1,STFM21,20210329,232.0,0.034482758620689655,0.03642489388307587,13.0,377.0
20837,317OB5J,STFM21,20210329,1.0,1.0,0.6552797143345501,-2.0,2.0
20838,081348Z00,STFM21,20210329,1.0,1.0,0.6570294630150194,-1.0,1.0
20839,317APF,STFM21,20210329,4.0,0.6666666666666666,0.4406691614589709,4.0,6.0
20840,168YK,STFM21,20210329,1.0,1.0,0.6605150549175054,2.0,2.0
20841,168ZG0,STFM21,20210329,27.0,0.02564102564102564,0.03044566741405787,1.0,39.0
20842,387Q5ZK8,STFM21,20210329,16.0,0.18181818181818182,0.12241191163797527,-4.0,22.0
20843,081QMMPR9PA,STFM21,20210329,12.0,0.6,0.40560708422539105,-15.0,25.0
20844,081J4841XMKOP,STFM21,20210329,83.0,0.03937007874015748,0.04810042630548402,-5.0,127.0
20845,317XMXR050,STFM21,20210329,94.0,0.05325443786982249,0.03812733440949549,9.0,169.0
20846,4246ZJHP68N49,STFM21,20210329,33.0,0.13725490196078433,0.1015924828911075,-7.0,51.0
20847,4716B21HVYB,STFM21,20210329,4.0,0.42857142857142855,0.3022134577780836,-3.0,7.0
20848,036R7XQMB,STFM21,20210329,2.0,0.1111111111111111,0.07852230533045483,-1.0,9.0
20849,472TOOA4QWHH,STFM21,20210329,10.0,0.2727272727272727,0.19624914033159255,-6.0,22.0
20850,300KR,STFM21,20210329,2.0,0.14285714285714285,0.10279716874512003,1.0,7.0
20851,1683PXFYD5MF,STFM21,20210329,2.0,1.0,0.7195801812158408,7.0,7.0
20852,424LOXRL0FWFT7S,STFM21,20210329,13.0,0.2903225806451613,0.21654268961185882,-9.0,31.0
20853,1683D40O,STFM21,20210329,25.0,0.08333333333333333,0.05996501510132032,4.0,48.0
20854,694LK,STFM21,20210329,12.0,0.3076923076923077,0.22293054487858144,-8.0,26.0
20855,424PA3WL,STFM21,20210329,3.0,0.14285714285714285,0.10279716874512003,1.0,7.0
20856,42499V1JTVU,STFM21,20210329,7.0,0.6363636363636364,0.4579146607737179,-7.0,11.0
20857,4241,STFM21,20210329,13.0,0.45454545454545453,0.3314154928484795,10.0,22.0
20858,082GFTFAPUVWSO,STFM21,20210329,1.0,1.0,0.7195801812158408,2.0,2.0
20859,4246,STFM21,20210329,4.0,0.6,0.431748108729506,3.0,5.0
20860,424QE9A,STFM21,20210329,12.0,0.29411764705882354,0.2116412297693647,5.0,17.0
20861,424FRTFQF6MNK6,STFM21,20210329,2.0,0.3333333333333333,0.23986006040528127,-1.0,3.0
20862,424P3SO1ZO9,STFM21,20210329,18.0,0.2,0.15067141480449683,6.0,30.0
20863,424IYVV0ZF1,STFM21,20210329,6.0,0.3333333333333333,0.38194277736824483,3.0,9.0
20864,387DD,STFM21,20210329,1.0,1.0,0.7195801812158408,1.0,1.0
20865,455UZ9Y6660VAT,STFM21,20210329,29.0,0.2653061224489796,0.2798192190073869,13.0,49.0
20866,118OFI62,STFM21,20210329,6.0,0.38461538461538464,0.29528780170339325,5.0,13.0
20867,1684CLERHA7H4HN,STFM21,20210329,1532.0,0.009205020920502092,0.008583979257729862,22.0,2390.0
20868,11812MP5DQPWRNA,STFM21,20210329,1.0,1.0,0.7195801812158408,-1.0,1.0
20869,118EKS,STFM21,20210329,91.0,0.2112676056338028,0.1836446202117388,-30.0,142.0
20870,126KEM2QSNBA,STFM21,20210329,100.0,0.032679738562091505,0.031234799101349974,-5.0,153.0
20871,46944RNHK,STFM21,20210329,9.0,0.16666666666666666,0.16367385639357215,2.0,12.0
20872,0826P,STFM21,20210329,47.0,0.3150684931506849,0.22999181711838265,-23.0,73.0
20873,082OQG7HJ72,STFM21,20210329,4.0,0.0,0.1370557686113827,0.0,6.0
20874,3870PADJ8QBWW0R,STFM21,20210329,4.0,0.7142857142857143,0.5139858437255996,5.0,7.0
20875,0364HLPGNA,STFM21,20210329,2.0,1.0,0.7231170920870826,3.0,3.0
20876,118NS494R9LJ,STFM21,20210329,10.0,0.4117647058823529,0.2962977216771101,-7.0,17.0
20877,1181U,STFM21,20210329,2.0,0.0,0.18403563774081422,0.0,4.0
20878,2578A7G33B5,STFM21,20210329,285.0,0.027522935779816515,0.04309473044655237,12.0,436.0
20879,300BSZGY82,STFM21,20210329,22.0,0.05555555555555555,0.08264481479351861,2.0,36.0
20880,168RYW1X1CQY52,STFM21,20210329,1.0,1.0,0.7195801812158408,-2.0,2.0
20881,424NR,STFM21,20210329,4.0,0.3333333333333333,0.23986006040528127,-2.0,6.0
20882,300VO00WT,STFM21,20210329,2.0,1.0,0.7848303435759056,4.0,4.0
20883,16883PH7WCUNRPQ,STFM21,20210329,1.0,1.0,0.7195801812158408,-2.0,2.0
20884,168TIPDOV,STFM21,20210329,418.0,0.027463651050080775,0.021076457859032907,-17.0,619.0
20885,168WXIN27ARSAC,STFM21,20210329,3.0,0.2,0.14391603624316734,-1.0,5.0
20886,1685JN,STFM21,20210329,881.0,0.014705882352941176,0.026948485675962478,-20.0,1360.0
20887,283H566OR,STFM21,20210329,180.0,0.04285714285714286,0.06093518363710494,-12.0,280.0
20888,1183M,STFM21,20210329,90.0,0.11594202898550725,0.08506755987809815,16.0,138.0
20889,300QHFMKXBS4CE,STFM21,20210329,122.0,0.11578947368421053,0.10318311668094807,-22.0,190.0
20890,424GBX,STFM21,20210329,2.0,0.0,0.01694185368929243,0.0,2.0
20891,317151IXZQ,STFM21,20210329,62.0,0.1958762886597938,0.1581682906336105,19.0,97.0
20892,283G2PA2,STFM21,20210329,93.0,0.0136986301369863,0.04580218774611461,-2.0,146.0
20893,118SCWWAO1O,STFM21,20210329,2.0,1.0,0.7199789510891836,-4.0,4.0
20894,1183V,STFM21,20210329,1.0,1.0,0.7195801812158408,-2.0,2.0
20895,118R0Q9B,STFM21,20210329,2.0,0.3333333333333333,0.31604618244400384,1.0,3.0
20896,168E6IZWVPG2,STFM21,20210329,76.0,0.09615384615384616,0.0697762701682035,-10.0,104.0
20897,082LD8RH8,STFM21,20210329,1.0,1.0,0.7195801812158408,-2.0,2.0
20898,082O0VHQ88,STFM21,20210329,10.0,0.625,0.44973761325990047,10.0,16.0
20899,410WCGRO1ULRM,STFM21,20210329,379.0,0.04697986577181208,0.03629571510523049,28.0,596.0
20900,3870UF4SHDALIG,STFM21,20210329,1.0,1.0,0.7195801812158408,-2.0,2.0
20901,38700KJY,STFM21,20210329,1.0,1.0,0.7195801812158408,-1.0,1.0
20902,0361IZ7OSH,STFM21,20210329,1.0,1.0,0.7195801812158408,1.0,1.0
20903,082UWMZV,STFM21,20210329,276.0,0.05217391304347826,0.041135662715896776,-24.0,460.0
20904,626YO2YN,STFM21,20210329,3.0,0.2,0.15674648445931919,1.0,5.0
20905,126Z,STFM21,20210329,2671.0,0.01368570080226522,0.011500144265342507,-58.0,4238.0
20906,036FCQ8TSWDB,STFM21,20210329,7.0,0.0,0.08741898003970619,0.0,8.0
20907,0360TE,STFM21,20210329,40.0,0.24242424242424243,0.20297398040346007,-16.0,66.0
20908,036J6I,STFM21,20210329,2.0,1.0,0.7215718268217768,-4.0,4.0
20909,626Q,STFM21,20210329,3.0,0.2,0.23872989603445077,1.0,5.0
20910,317CCUXE,STFM21,20210329,349.0,0.005671077504725898,0.008235402187411462,3.0,529.0
20911,350UDH5E,STFM21,20210329,57.0,0.1111111111111111,0.09596768301889919,11.0,99.0
20912,350YQS8H0,STFM21,20210329,1.0,1.0,0.7195801812158408,-1.0,1.0
20913,090RABQGK2AF,STFM21,20210329,93.0,0.02158273381294964,0.03051480650816497,3.0,139.0
20914,317SPIK1Z6SKYO,STFM21,20210329,12.0,0.17647058823529413,0.13042634757971605,-3.0,17.0
20915,1686CR10PDC,STFM21,20210329,33.0,0.1111111111111111,0.0820651375832011,6.0,54.0
20916,036BLFIKS1PPB,STFM21,20210329,72.0,0.1743119266055046,0.14576469585575294,-19.0,109.0
20917,1180IKCU,STFM21,20210329,1.0,1.0,0.7195801812158408,1.0,1.0
20918,16896L0NIG,STFM21,20210329,2.0,1.0,0.7195801812158408,-4.0,4.0
20919,469BQ,STFM21,20210329,23.0,0.05263157894736842,0.09579610710126067,2.0,38.0
20920,168LHSI,STFM21,20210329,8.0,0.8571428571428571,0.6197390401557017,-12.0,14.0
20921,16851A,STFM21,20210329,2.0,1.0,0.7239986200165996,3.0,3.0
20922,6949QOV5LWPY5,STFM21,20210329,2.0,0.0,0.03388370737858486,0.0,2.0
20923,036IV4QV,STFM21,20210329,347.0,0.027586206896551724,0.022213886502601417,16.0,580.0
20924,1685BQ85,STFM21,20210329,53.0,0.07692307692307693,0.05864487815524334,6.0,78.0
20925,1187RA6SA,STFM21,20210329,2.0,0.3333333333333333,0.24012583340692767,-1.0,3.0
20926,300GTC9CLJ3,STFM21,20210329,12.0,0.29411764705882354,0.2129511349439837,5.0,17.0
20927,31776XGNJ,STFM21,20210329,120.0,0.0481283422459893,0.04800026344402922,-9.0,187.0
20928,300AE,STFM21,20210329,21.0,0.23529411764705882,0.18162373234050044,-8.0,34.0
20929,168XUXZ0P,STFM21,20210329,19.0,0.3333333333333333,0.31836441895333867,11.0,33.0
20930,300WTE,STFM21,20210329,27.0,0.10526315789473684,0.083945554182403,-4.0,38.0
20931,3171J615DQQ,STFM21,20210329,135.0,0.004291845493562232,0.013321948151373346,-1.0,233.0
20932,471RHRWU7DF,STFM21,20210329,33.0,0.061224489795918366,0.04443957207380697,-3.0,49.0
20933,317W0H1RBGFZ3T9,STFM21,20210329,3.0,0.3333333333333333,0.3047441359425607,2.0,6.0
20934,694B13W,STFM21,20210329,8.0,0.6,0.43353935459912296,-6.0,10.0
20935,387MTPYL49DU78,STFM21,20210329,2.0,1.0,0.7211739377224176,21.0,21.0
20936,1686BMD,STFM21,20210329,296.0,0.010706638115631691,0.018516031463261928,5.0,467.0
20937,036DF9GY3EKT,STFM21,20210329,49.0,0.07894736842105263,0.0663430693554349,-6.0,76.0
20938,586EFB7,STFM21,20210329,4.0,1.0,0.743374871629641,5.0,5.0
20939,471XSEK,STFM21,20210329,3.0,0.3333333333333333,0.2471937150222966,-2.0,6.0
20940,1777FGFD21BG,STFM21,20210329,16.0,0.1724137931034483,0.15010236398937785,-5.0,29.0
20941,218WOZ32NT9N,STFM21,20210329,113.0,0.13,0.10965162452077844,26.0,200.0
20942,350ZTT3Z9V4T3,STFM21,20210329,2.0,1.0,0.7235579903001625,-4.0,4.0
20943,118AVE4Q,STFM21,20210329,1.0,1.0,0.7235579903001625,-1.0,1.0
20944,694OF7OMEWAHZ,STFM21,20210329,5.0,0.25,0.18266586913656518,-2.0,8.0
20945,038Q1,STFM21,20210329,25.0,0.25,0.1935984674435829,-12.0,48.0
20946,3006Y0GLYHV75X,STFM21,20210329,20.0,0.16129032258064516,0.12685187914760218,-5.0,31.0
20947,16894VP,STFM21,20210329,14.0,0.21739130434782608,0.15749515668327108,-5.0,23.0
20948,168TS7BMU0H2DT,STFM21,20210329,14.0,0.6363636363636364,0.4870026489824781,-14.0,22.0
20949,455GBINL5,STFM21,20210329,8.0,0.0,0.07154465445666894,0.0,12.0
20950,090H5F5EY7I7,STFM21,20210329,8.0,0.6470588235294118,0.4856687446044456,-11.0,17.0
20951,418OBPK417OAKP8,STFM21,20210329,2.0,1.0,0.7539495023023377,3.0,3.0
20952,317QK,STFM21,20210329,16.0,0.5714285714285714,0.41565185665823506,16.0,28.0
20953,300MZV,STFM21,20210329,19.0,0.034482758620689655,0.025086691391358818,1.0,29.0
20954,350PVAICYYU,STFM21,20210329,3.0,1.0,0.727514050349406,4.0,4.0
20955,118R2,STFM21,20210329,28.0,0.2682926829268293,0.19575273974207374,-11.0,41.0
20956,036KLPCC8OFPMF,STFM21,20210329,17.0,0.4074074074074074,0.32271308017337424,-11.0,27.0
20957,118WRZ7ISLG,STFM21,20210329,4.0,0.5,0.363757025174703,-4.0,8.0
20958,17752VGUOEY6Z,STFM21,20210329,2.0,1.0,0.8507742434800537,3.0,3.0
20959,036JQH0QYBZC,STFM21,20210329,3.0,0.3333333333333333,0.246677113172324,2.0,6.0
20960,350RUP4EH07PZCJ,STFM21,20210329,29.0,0.06666666666666667,0.05426097210248667,3.0,45.0
20961,455KIQJU0PTKC3H,STFM21,20210329,13.0,0.47368421052631576,0.34535864084584145,-9.0,19.0
